DATAFILE  1
          XY
                                                                                
   500 rho dist x y z                                                           
  0.27583E-01  0.11523E+01  0.23560E-15  0.23560E-15  0.38477E+01
  0.26558E-01  0.11623E+01  0.23499E-15  0.23499E-15  0.38377E+01
  0.25571E-01  0.11723E+01  0.23438E-15  0.23438E-15  0.38277E+01
  0.24621E-01  0.11824E+01  0.23376E-15  0.23376E-15  0.38176E+01
  0.23706E-01  0.11924E+01  0.23315E-15  0.23315E-15  0.38076E+01
  0.22825E-01  0.12024E+01  0.23254E-15  0.23254E-15  0.37976E+01
  0.21976E-01  0.12124E+01  0.23192E-15  0.23192E-15  0.37876E+01
  0.21160E-01  0.12224E+01  0.23131E-15  0.23131E-15  0.37776E+01
  0.20373E-01  0.12325E+01  0.23069E-15  0.23069E-15  0.37675E+01
  0.19616E-01  0.12425E+01  0.23008E-15  0.23008E-15  0.37575E+01
  0.18887E-01  0.12525E+01  0.22947E-15  0.22947E-15  0.37475E+01
  0.18185E-01  0.12625E+01  0.22885E-15  0.22885E-15  0.37375E+01
  0.17510E-01  0.12725E+01  0.22824E-15  0.22824E-15  0.37275E+01
  0.16859E-01  0.12826E+01  0.22763E-15  0.22763E-15  0.37174E+01
  0.16232E-01  0.12926E+01  0.22701E-15  0.22701E-15  0.37074E+01
  0.15629E-01  0.13026E+01  0.22640E-15  0.22640E-15  0.36974E+01
  0.15048E-01  0.13126E+01  0.22579E-15  0.22579E-15  0.36874E+01
  0.14489E-01  0.13226E+01  0.22517E-15  0.22517E-15  0.36774E+01
  0.13951E-01  0.13327E+01  0.22456E-15  0.22456E-15  0.36673E+01
  0.13432E-01  0.13427E+01  0.22395E-15  0.22395E-15  0.36573E+01
  0.12933E-01  0.13527E+01  0.22333E-15  0.22333E-15  0.36473E+01
  0.12452E-01  0.13627E+01  0.22272E-15  0.22272E-15  0.36373E+01
  0.11990E-01  0.13727E+01  0.22211E-15  0.22211E-15  0.36273E+01
  0.11544E-01  0.13828E+01  0.22149E-15  0.22149E-15  0.36172E+01
  0.11115E-01  0.13928E+01  0.22088E-15  0.22088E-15  0.36072E+01
  0.10702E-01  0.14028E+01  0.22026E-15  0.22026E-15  0.35972E+01
  0.10304E-01  0.14128E+01  0.21965E-15  0.21965E-15  0.35872E+01
  0.99214E-02  0.14228E+01  0.21904E-15  0.21904E-15  0.35772E+01
  0.95527E-02  0.14329E+01  0.21842E-15  0.21842E-15  0.35671E+01
  0.91977E-02  0.14429E+01  0.21781E-15  0.21781E-15  0.35571E+01
  0.88559E-02  0.14529E+01  0.21720E-15  0.21720E-15  0.35471E+01
  0.85268E-02  0.14629E+01  0.21658E-15  0.21658E-15  0.35371E+01
  0.82099E-02  0.14729E+01  0.21597E-15  0.21597E-15  0.35271E+01
  0.79048E-02  0.14830E+01  0.21536E-15  0.21536E-15  0.35170E+01
  0.76110E-02  0.14930E+01  0.21474E-15  0.21474E-15  0.35070E+01
  0.73282E-02  0.15030E+01  0.21413E-15  0.21413E-15  0.34970E+01
  0.70559E-02  0.15130E+01  0.21352E-15  0.21352E-15  0.34870E+01
  0.67936E-02  0.15230E+01  0.21290E-15  0.21290E-15  0.34770E+01
  0.65412E-02  0.15331E+01  0.21229E-15  0.21229E-15  0.34669E+01
  0.62981E-02  0.15431E+01  0.21167E-15  0.21167E-15  0.34569E+01
  0.60640E-02  0.15531E+01  0.21106E-15  0.21106E-15  0.34469E+01
  0.58387E-02  0.15631E+01  0.21045E-15  0.21045E-15  0.34369E+01
  0.56217E-02  0.15731E+01  0.20983E-15  0.20983E-15  0.34269E+01
  0.54128E-02  0.15832E+01  0.20922E-15  0.20922E-15  0.34168E+01
  0.52116E-02  0.15932E+01  0.20861E-15  0.20861E-15  0.34068E+01
  0.50180E-02  0.16032E+01  0.20799E-15  0.20799E-15  0.33968E+01
  0.48315E-02  0.16132E+01  0.20738E-15  0.20738E-15  0.33868E+01
  0.46519E-02  0.16232E+01  0.20677E-15  0.20677E-15  0.33768E+01
  0.44791E-02  0.16333E+01  0.20615E-15  0.20615E-15  0.33667E+01
  0.43126E-02  0.16433E+01  0.20554E-15  0.20554E-15  0.33567E+01
  0.41523E-02  0.16533E+01  0.20493E-15  0.20493E-15  0.33467E+01
  0.39980E-02  0.16633E+01  0.20431E-15  0.20431E-15  0.33367E+01
  0.38495E-02  0.16733E+01  0.20370E-15  0.20370E-15  0.33267E+01
  0.37064E-02  0.16834E+01  0.20309E-15  0.20309E-15  0.33166E+01
  0.35687E-02  0.16934E+01  0.20247E-15  0.20247E-15  0.33066E+01
  0.34360E-02  0.17034E+01  0.20186E-15  0.20186E-15  0.32966E+01
  0.33083E-02  0.17134E+01  0.20124E-15  0.20124E-15  0.32866E+01
  0.31854E-02  0.17234E+01  0.20063E-15  0.20063E-15  0.32766E+01
  0.30670E-02  0.17335E+01  0.20002E-15  0.20002E-15  0.32665E+01
  0.29530E-02  0.17435E+01  0.19940E-15  0.19940E-15  0.32565E+01
  0.28433E-02  0.17535E+01  0.19879E-15  0.19879E-15  0.32465E+01
  0.27376E-02  0.17635E+01  0.19818E-15  0.19818E-15  0.32365E+01
  0.26359E-02  0.17735E+01  0.19756E-15  0.19756E-15  0.32265E+01
  0.25379E-02  0.17836E+01  0.19695E-15  0.19695E-15  0.32164E+01
  0.24436E-02  0.17936E+01  0.19634E-15  0.19634E-15  0.32064E+01
  0.23528E-02  0.18036E+01  0.19572E-15  0.19572E-15  0.31964E+01
  0.22654E-02  0.18136E+01  0.19511E-15  0.19511E-15  0.31864E+01
  0.21812E-02  0.18236E+01  0.19450E-15  0.19450E-15  0.31764E+01
  0.21001E-02  0.18337E+01  0.19388E-15  0.19388E-15  0.31663E+01
  0.20221E-02  0.18437E+01  0.19327E-15  0.19327E-15  0.31563E+01
  0.19470E-02  0.18537E+01  0.19265E-15  0.19265E-15  0.31463E+01
  0.18746E-02  0.18637E+01  0.19204E-15  0.19204E-15  0.31363E+01
  0.18049E-02  0.18737E+01  0.19143E-15  0.19143E-15  0.31263E+01
  0.17379E-02  0.18838E+01  0.19081E-15  0.19081E-15  0.31162E+01
  0.16733E-02  0.18938E+01  0.19020E-15  0.19020E-15  0.31062E+01
  0.16111E-02  0.19038E+01  0.18959E-15  0.18959E-15  0.30962E+01
  0.15512E-02  0.19138E+01  0.18897E-15  0.18897E-15  0.30862E+01
  0.14936E-02  0.19238E+01  0.18836E-15  0.18836E-15  0.30762E+01
  0.14381E-02  0.19339E+01  0.18775E-15  0.18775E-15  0.30661E+01
  0.13846E-02  0.19439E+01  0.18713E-15  0.18713E-15  0.30561E+01
  0.13332E-02  0.19539E+01  0.18652E-15  0.18652E-15  0.30461E+01
  0.12836E-02  0.19639E+01  0.18591E-15  0.18591E-15  0.30361E+01
  0.12359E-02  0.19739E+01  0.18529E-15  0.18529E-15  0.30261E+01
  0.11900E-02  0.19840E+01  0.18468E-15  0.18468E-15  0.30160E+01
  0.11458E-02  0.19940E+01  0.18407E-15  0.18407E-15  0.30060E+01
  0.11032E-02  0.20040E+01  0.18345E-15  0.18345E-15  0.29960E+01
  0.10622E-02  0.20140E+01  0.18284E-15  0.18284E-15  0.29860E+01
  0.10227E-02  0.20240E+01  0.18222E-15  0.18222E-15  0.29760E+01
  0.98472E-03  0.20341E+01  0.18161E-15  0.18161E-15  0.29659E+01
  0.94812E-03  0.20441E+01  0.18100E-15  0.18100E-15  0.29559E+01
  0.91289E-03  0.20541E+01  0.18038E-15  0.18038E-15  0.29459E+01
  0.87896E-03  0.20641E+01  0.17977E-15  0.17977E-15  0.29359E+01
  0.84630E-03  0.20741E+01  0.17916E-15  0.17916E-15  0.29259E+01
  0.81485E-03  0.20842E+01  0.17854E-15  0.17854E-15  0.29158E+01
  0.78457E-03  0.20942E+01  0.17793E-15  0.17793E-15  0.29058E+01
  0.75541E-03  0.21042E+01  0.17732E-15  0.17732E-15  0.28958E+01
  0.72734E-03  0.21142E+01  0.17670E-15  0.17670E-15  0.28858E+01
  0.70031E-03  0.21242E+01  0.17609E-15  0.17609E-15  0.28758E+01
  0.67428E-03  0.21343E+01  0.17548E-15  0.17548E-15  0.28657E+01
  0.64923E-03  0.21443E+01  0.17486E-15  0.17486E-15  0.28557E+01
  0.62510E-03  0.21543E+01  0.17425E-15  0.17425E-15  0.28457E+01
  0.60187E-03  0.21643E+01  0.17363E-15  0.17363E-15  0.28357E+01
  0.57950E-03  0.21743E+01  0.17302E-15  0.17302E-15  0.28257E+01
  0.55797E-03  0.21844E+01  0.17241E-15  0.17241E-15  0.28156E+01
  0.53723E-03  0.21944E+01  0.17179E-15  0.17179E-15  0.28056E+01
  0.51727E-03  0.22044E+01  0.17118E-15  0.17118E-15  0.27956E+01
  0.49804E-03  0.22144E+01  0.17057E-15  0.17057E-15  0.27856E+01
  0.47954E-03  0.22244E+01  0.16995E-15  0.16995E-15  0.27756E+01
  0.46171E-03  0.22345E+01  0.16934E-15  0.16934E-15  0.27655E+01
  0.44456E-03  0.22445E+01  0.16873E-15  0.16873E-15  0.27555E+01
  0.42804E-03  0.22545E+01  0.16811E-15  0.16811E-15  0.27455E+01
  0.41213E-03  0.22645E+01  0.16750E-15  0.16750E-15  0.27355E+01
  0.39681E-03  0.22745E+01  0.16689E-15  0.16689E-15  0.27254E+01
